CandidateID,QueryID,Title,Year,DOI,SourceID,PrimaryURL,Decision,Reason,EvidenceLevel
C0224,F14,Adaptive Importance Sampling for Control and Inference,2016,https://doi.org/10.1007/s10955-016-1446-7,https://openalex.org/W1752690783,https://doi.org/10.1007/s10955-016-1446-7,include_screen,Title matches LFT/sampler scope.,metadata
C0225,F14,Model Predictive Path Integral Control using Covariance Variable Importance Sampling,2015,https://doi.org/10.48550/arxiv.1509.01149,https://openalex.org/W2123459560,https://arxiv.org/abs/1509.01149,include_screen,Title matches LFT/sampler scope.,metadata
C0226,F14,Learning to Walk Via Deep Reinforcement Learning,2019,https://doi.org/10.15607/rss.2019.xv.011,https://openalex.org/W2907537824,https://doi.org/10.15607/rss.2019.xv.011,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0227,F14,Artificial Brownian motors: Controlling transport on the nanoscale,2009,https://doi.org/10.1103/revmodphys.81.387,https://openalex.org/W2069327268,https://doi.org/10.1103/revmodphys.81.387,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0228,F14,Evaluating Indoor Positioning Systems in a Shopping Mall: The Lessons Learned From the IPIN 2018 Competition,2019,https://doi.org/10.1109/access.2019.2944389,https://openalex.org/W2978556704,https://doi.org/10.1109/access.2019.2944389,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0229,F14,Decentralization of Governance and Development,2002,https://doi.org/10.1257/089533002320951037,https://openalex.org/W2143775898,https://doi.org/10.1257/089533002320951037,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0230,F14,What have we learned from Evolutionary Game Theory so far,1997,,https://openalex.org/W2112169299,http://hdl.handle.net/10419/94851,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0231,F14,Big Data Deep Learning: Challenges and Perspectives,2014,https://doi.org/10.1109/access.2014.2325029,https://openalex.org/W1984020445,https://doi.org/10.1109/access.2014.2325029,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0232,F14,"Deep learning modelling techniques: current progress, applications, advantages, and challenges",2023,https://doi.org/10.1007/s10462-023-10466-8,https://openalex.org/W4366091323,https://doi.org/10.1007/s10462-023-10466-8,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0233,F14,Explaining Deep Neural Networks and Beyond: A Review of Methods and Applications,2021,https://doi.org/10.1109/jproc.2021.3060483,https://openalex.org/W3132191748,https://doi.org/10.1109/jproc.2021.3060483,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0234,F14,Investigating Labelless Drift Adaptation for Malware Detection,2021,https://doi.org/10.1145/3474369.3486873,https://openalex.org/W3204639595,https://doi.org/10.1145/3474369.3486873,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0235,F14,Advancing Neuromorphic Computing With Loihi: A Survey of Results and Outlook,2021,https://doi.org/10.1109/jproc.2021.3067593,https://openalex.org/W3139657805,https://doi.org/10.1109/jproc.2021.3067593,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0236,F14,Deep learning algorithms for solving high-dimensional nonlinear backward stochastic differential equations,2023,https://doi.org/10.3934/dcdsb.2023151,https://openalex.org/W3089807094,https://doi.org/10.3934/dcdsb.2023151,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0237,F14,Biological structure and function emerge from scaling unsupervised learning to 250 million protein sequences,2019,https://doi.org/10.1101/622803,https://openalex.org/W2943495267,https://doi.org/10.1101/622803,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0238,F15,Markov Random Fields and Images,1998,,https://openalex.org/W1606472461,https://ir.cwi.nl/pub/18338,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0239,F15,Advances in machine-learning-based sampling motivated by lattice quantum chromodynamics,2023,https://doi.org/10.1038/s42254-023-00616-w,https://openalex.org/W4385583918,https://doi.org/10.1038/s42254-023-00616-w,include_screen,Title matches LFT/sampler scope.,metadata
C0240,F15,Stochastic Digital Circuits for Probabilistic Inference,2008,,https://openalex.org/W1555941908,http://hdl.handle.net/1721.1/43712,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0241,F15,Neural-network quantum states for many-body physics,2024,https://doi.org/10.1140/epjp/s13360-024-05311-y,https://openalex.org/W4392020250,https://doi.org/10.1140/epjp/s13360-024-05311-y,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0242,F15,Benchmarking variational quantum eigensolvers for the square-octagon-lattice Kitaev model,2023,https://doi.org/10.1103/physrevresearch.5.033071,https://openalex.org/W3198206768,https://doi.org/10.1103/physrevresearch.5.033071,include_screen,Title matches LFT/sampler scope.,metadata
C0243,F15,NetKet 3: Machine Learning Toolbox for Many-Body Quantum Systems,2022,https://doi.org/10.21468/scipostphyscodeb.7,https://openalex.org/W4293126226,https://doi.org/10.21468/scipostphyscodeb.7,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0244,F15,Recent Advances on Filtering and Control for Nonlinear Stochastic Complex Systems with Incomplete Information: A Survey,2011,https://doi.org/10.1155/2012/530759,https://openalex.org/W2056456657,https://doi.org/10.1155/2012/530759,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0245,F15,Learning spin liquids on a honeycomb lattice with artificial neural networks,2021,https://doi.org/10.1038/s41598-021-95523-4,https://openalex.org/W3195321391,https://doi.org/10.1038/s41598-021-95523-4,include_screen,Title matches LFT/sampler scope.,metadata
C0246,F15,An atomic boson sampler,2023,https://doi.org/10.48550/arxiv.2307.06936,https://openalex.org/W4384392950,http://arxiv.org/abs/2307.06936,include_screen,Title matches LFT/sampler scope.,metadata
C0247,F15,Stochastic Nested Aggregation for Images and Random Fields,2007,,https://openalex.org/W2605841998,http://hdl.handle.net/10012/2998,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0248,F15,Challenges and opportunities in quantum optimization,2024,https://doi.org/10.1038/s42254-024-00770-9,https://openalex.org/W4403834027,https://doi.org/10.1038/s42254-024-00770-9,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0249,F15,Autoregressive neural Slater-Jastrow ansatz for variational Monte Carlo simulation,2023,https://doi.org/10.21468/scipostphys.14.6.171,https://openalex.org/W4381730100,https://doi.org/10.21468/scipostphys.14.6.171,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0250,F15,DOA Estimation on One-Bit Quantization Observations through Noise-Boosted Multiple Signal Classification,2024,https://doi.org/10.3390/s24144719,https://openalex.org/W4400875845,https://doi.org/10.3390/s24144719,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0251,F16,Slice sampling,2003,https://doi.org/10.1214/aos/1056562461,https://openalex.org/W32980360,https://doi.org/10.1214/aos/1056562461,include_screen,Title matches LFT/sampler scope.,metadata
C0252,F16,The Random Walk Metropolis: Linking Theory and Practice Through a Case Study,2010,https://doi.org/10.1214/10-sts327,https://openalex.org/W2163174637,https://doi.org/10.1214/10-sts327,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0253,F16,Optimal design of the Barker proposal and other locally balanced Metropolis–Hastings algorithms,2022,https://doi.org/10.1093/biomet/asac056,https://openalex.org/W4306908092,https://doi.org/10.1093/biomet/asac056,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0254,F16,"Survey of Multifidelity Methods in Uncertainty Propagation, Inference, and Optimization",2018,https://doi.org/10.1137/16m1082469,https://openalex.org/W2811395263,https://doi.org/10.1137/16m1082469,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0255,F16,Speeding Up MCMC by Efficient Data Subsampling,2018,https://doi.org/10.1080/01621459.2018.1448827,https://openalex.org/W2128709328,https://doi.org/10.1080/01621459.2018.1448827,include_screen,Title matches LFT/sampler scope.,metadata
C0256,F16,Semiparametric regression during 2003–2007,2009,https://doi.org/10.1214/09-ejs525,https://openalex.org/W2044346605,https://doi.org/10.1214/09-ejs525,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0257,F16,Accelerating Markov Chain Monte Carlo sampling with diffusion models,2023,https://doi.org/10.48550/arxiv.2309.01454,https://openalex.org/W4386528643,http://arxiv.org/abs/2309.01454,include_screen,Title matches LFT/sampler scope.,metadata
C0258,F16,Quantifying Registration Uncertainty With Sparse Bayesian Modelling,2016,https://doi.org/10.1109/tmi.2016.2623608,https://openalex.org/W2548353158,https://doi.org/10.1109/tmi.2016.2623608,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0259,F16,Energy based diffusion generator for efficient sampling of Boltzmann distributions,2024,https://doi.org/10.48550/arxiv.2401.02080,https://openalex.org/W4390647713,http://arxiv.org/abs/2401.02080,include_screen,Title matches LFT/sampler scope.,metadata
C0260,F16,Modeling Neural Switching via Drift-Diffusion Models,2024,https://doi.org/10.48550/arxiv.2410.00781,https://openalex.org/W4403821422,http://arxiv.org/abs/2410.00781,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0261,F16,Solving Factored MDPs with Hybrid State and Action Variables,2006,https://doi.org/10.1613/jair.2085,https://openalex.org/W2165304603,https://doi.org/10.1613/jair.2085,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0262,F16,Mode jumping MCMC for Bayesian variable selection in GLMM,2018,https://doi.org/10.1016/j.csda.2018.05.020,https://openalex.org/W2806191366,https://doi.org/10.1016/j.csda.2018.05.020,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0263,F16,On learning agent-based models from data,2023,https://doi.org/10.1038/s41598-023-35536-3,https://openalex.org/W4379646169,https://doi.org/10.1038/s41598-023-35536-3,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0264,F16,Probabilistic mass-mapping with neural score estimation,2022,https://doi.org/10.1051/0004-6361/202243054,https://openalex.org/W4221159242,https://doi.org/10.1051/0004-6361/202243054,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0265,F16,Fundamentals of data assimilation applied to biogeochemistry,2019,https://doi.org/10.5194/acp-19-13911-2019,https://openalex.org/W2898833094,https://doi.org/10.5194/acp-19-13911-2019,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0266,F16,Multi-Dimensional Clustering Based on Restricted Distance-Dependent Mixture Dirichlet Process for Diffusion Tensor Imaging,2024,https://doi.org/10.6339/24-jds1125,https://openalex.org/W4393630269,http://dx.doi.org/10.6339/24-jds1125,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0267,F16,"Bayesian Nonlinear Models for Repeated Measurement Data: An Overview, Implementation, and Applications",2022,https://doi.org/10.3390/math10060898,https://openalex.org/W4221106694,https://doi.org/10.3390/math10060898,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0268,F16,Derivative-Free Bayesian Inversion Using Multiscale Dynamics,2022,https://doi.org/10.1137/21m1397416,https://openalex.org/W3126781576,https://doi.org/10.1137/21m1397416,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0269,F16,Estimates of Human Immunodeficiency Virus Prevalence and Proportion Diagnosed Based on Bayesian Multiparameter Synthesis of Surveillance Data,2008,https://doi.org/10.1111/j.1467-985x.2007.00537.x,https://openalex.org/W1967096813,https://doi.org/10.1111/j.1467-985x.2007.00537.x,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0270,F16,Metropolis-Hastings via Classification,2021,https://doi.org/10.48550/arxiv.2103.04177,https://openalex.org/W4308171139,http://arxiv.org/abs/2103.04177,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0271,F16,The East India Company and the Politics of Knowledge,2023,https://doi.org/10.1017/9781009367967,https://openalex.org/W2953091463,https://doi.org/10.1017/9781009367967,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0272,F16,Semi-mechanistic Bayesian modelling of COVID-19 with renewal processes,2023,https://doi.org/10.1093/jrsssa/qnad030,https://openalex.org/W3109941711,https://doi.org/10.1093/jrsssa/qnad030,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0273,F17,Stochastic resonance,1998,https://doi.org/10.1103/revmodphys.70.223,https://openalex.org/W4211019631,https://doi.org/10.1103/revmodphys.70.223,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0274,F17,Ultracold atomic gases in optical lattices: mimicking condensed matter physics and beyond,2007,https://doi.org/10.1080/00018730701223200,https://openalex.org/W1963988846,https://doi.org/10.1080/00018730701223200,include_screen,Title matches LFT/sampler scope.,metadata
C0275,F17,The effective field theory of cosmological large scale structures,2012,https://doi.org/10.1007/jhep09(2012)082,https://openalex.org/W2129697915,https://doi.org/10.1007/jhep09(2012)082,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0276,F17,A scale and aerosol aware stochastic convective parameterization for weather and air quality modeling,2014,https://doi.org/10.5194/acp-14-5233-2014,https://openalex.org/W2073767379,https://doi.org/10.5194/acp-14-5233-2014,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0277,F17,Perturbative analysis of the gradient flow in non-abelian gauge theories,2011,https://doi.org/10.1007/jhep02(2011)051,https://openalex.org/W2114997124,https://doi.org/10.1007/jhep02(2011)051,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0278,F17,"Flocks, herds, and schools: A quantitative theory of flocking",1998,https://doi.org/10.1103/physreve.58.4828,https://openalex.org/W2060203271,https://doi.org/10.1103/physreve.58.4828,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0279,F17,Local light field fusion,2019,https://doi.org/10.1145/3306346.3322980,https://openalex.org/W2964288609,https://doi.org/10.1145/3306346.3322980,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0280,F17,The Dynamic Brain: From Spiking Neurons to Neural Masses and Cortical Fields,2008,https://doi.org/10.1371/journal.pcbi.1000092,https://openalex.org/W1985983039,https://doi.org/10.1371/journal.pcbi.1000092,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0281,F17,Lattice QCD without topology barriers,2011,https://doi.org/10.1007/jhep07(2011)036,https://openalex.org/W2124497312,https://doi.org/10.1007/jhep07(2011)036,include_screen,Title matches LFT/sampler scope.,metadata
C0282,F17,Long-time Behavior of Isolated Periodically Driven Interacting Lattice Systems,2014,https://doi.org/10.1103/physrevx.4.041048,https://openalex.org/W1591848278,https://doi.org/10.1103/physrevx.4.041048,include_screen,Title matches LFT/sampler scope.,metadata
C0283,F17,On Lattices Admitting Unique Lagrange Interpolations,1977,https://doi.org/10.1137/0714050,https://openalex.org/W2000210554,https://doi.org/10.1137/0714050,include_screen,Title matches LFT/sampler scope.,metadata
C0284,F17,The Casimir force between real materials: Experiment and theory,2009,https://doi.org/10.1103/revmodphys.81.1827,https://openalex.org/W2160871560,https://doi.org/10.1103/revmodphys.81.1827,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0285,F17,CHARMM: The biomolecular simulation program,2009,https://doi.org/10.1002/jcc.21287,https://openalex.org/W2132262459,https://doi.org/10.1002/jcc.21287,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0286,F17,A stochastic multicloud model for tropical convection,2010,https://doi.org/10.4310/cms.2010.v8.n1.a10,https://openalex.org/W2013266685,https://doi.org/10.4310/cms.2010.v8.n1.a10,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0287,F17,<i>Colloquium</i>: Quantum matter built from nanoscopic lattices of atoms and photons,2018,https://doi.org/10.1103/revmodphys.90.031002,https://openalex.org/W2887315593,https://doi.org/10.1103/revmodphys.90.031002,include_screen,Title matches LFT/sampler scope.,metadata
C0288,F17,Tensor Networks for Lattice Gauge Theories with Continuous Groups,2014,https://doi.org/10.1103/physrevx.4.041024,https://openalex.org/W1968970832,https://doi.org/10.1103/physrevx.4.041024,include_screen,Title matches LFT/sampler scope.,metadata
C0289,F17,Ferromagnetic and antiferromagnetic order in bacterial vortex lattices,2016,https://doi.org/10.1038/nphys3607,https://openalex.org/W2238188827,https://doi.org/10.1038/nphys3607,include_screen,Title matches LFT/sampler scope.,metadata
C0290,F17,Lagrangian–Eulerian methods for multiphase flows,2012,https://doi.org/10.1016/j.pecs.2012.10.003,https://openalex.org/W2162728998,https://doi.org/10.1016/j.pecs.2012.10.003,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0291,F17,Chiral symmetry and the Yang-Mills gradient flow,2013,https://doi.org/10.1007/jhep04(2013)123,https://openalex.org/W2084500993,https://doi.org/10.1007/jhep04(2013)123,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0292,F17,Nanoscale thermal transport,2003,https://doi.org/10.1063/1.1524305,https://openalex.org/W2086778233,https://doi.org/10.1063/1.1524305,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0293,F17,From Stochastic Thermodynamics to Thermodynamic Inference,2018,https://doi.org/10.1146/annurev-conmatphys-031218-013554,https://openalex.org/W2902940391,https://doi.org/10.1146/annurev-conmatphys-031218-013554,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0294,F18,Computational thermodynamics and its applications,2020,https://doi.org/10.1016/j.actamat.2020.08.008,https://openalex.org/W3070843563,https://doi.org/10.1016/j.actamat.2020.08.008,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0295,F18,Applying Bayesian parameter estimation to relativistic heavy-ion collisions: Simultaneous characterization of the initial state and quark-gluon plasma medium,2016,https://doi.org/10.1103/physrevc.94.024907,https://openalex.org/W2354504395,https://doi.org/10.1103/physrevc.94.024907,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0296,F18,Irreversible Boltzmann samplers in dense liquids: Weak-coupling approximation and mode-coupling theory,2024,https://doi.org/10.1103/physreve.110.034604,https://openalex.org/W4402555656,https://doi.org/10.1103/physreve.110.034604,include_screen,Title matches LFT/sampler scope.,metadata
C0297,F18,Topological transport in the steady state of a quantum particle with dissipation,2019,https://doi.org/10.1103/physrevb.99.125118,https://openalex.org/W2888623240,https://doi.org/10.1103/physrevb.99.125118,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0298,F18,Fabrication of Micro/Nano Structures on Metals by Femtosecond Laser Micromachining,2014,https://doi.org/10.3390/mi5041219,https://openalex.org/W2046346273,https://doi.org/10.3390/mi5041219,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0299,F18,Data Generation for Machine Learning Interatomic Potentials and Beyond,2024,https://doi.org/10.1021/acs.chemrev.4c00572,https://openalex.org/W4404580258,https://doi.org/10.1021/acs.chemrev.4c00572,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0300,F18,Towards Quantum Computing Phase Diagrams of Gauge Theories with Thermal Pure Quantum States,2023,https://doi.org/10.1103/physrevlett.131.081901,https://openalex.org/W4386032664,https://doi.org/10.1103/physrevlett.131.081901,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0301,F18,Practical quantum advantage in quantum simulation,2022,https://doi.org/10.1038/s41586-022-04940-6,https://openalex.org/W4288051764,https://doi.org/10.1038/s41586-022-04940-6,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0302,F18,Differentiable samplers for deep latent variable models,2023,https://doi.org/10.1098/rsta.2022.0147,https://openalex.org/W4361009281,http://dx.doi.org/10.1098/rsta.2022.0147,include_screen,Title matches LFT/sampler scope.,metadata
C0303,F18,Constant-pH Simulations with the Polarizable Atomic Multipole AMOEBA Force Field,2024,https://doi.org/10.1021/acs.jctc.3c01180,https://openalex.org/W4392984541,https://doi.org/10.1021/acs.jctc.3c01180,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0304,F18,Particle production in a hybrid approach for a beam energy scan of Au+Au/Pb+Pb collisions between $$\sqrt{s_\textrm{NN}}$$ = 4.3 GeV and $$\sqrt{s_\textrm{NN}}$$ = 200.0 GeV,2022,https://doi.org/10.1140/epja/s10050-022-00872-x,https://openalex.org/W4310989070,https://doi.org/10.1140/epja/s10050-022-00872-x,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0305,F18,Autonomous discovery of optically active chiral inorganic perovskite nanocrystals through an intelligent cloud lab,2020,https://doi.org/10.1038/s41467-020-15728-5,https://openalex.org/W3018637171,https://doi.org/10.1038/s41467-020-15728-5,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0306,F18,The Dissolution Rate of CaCO<sub>3</sub> in the Ocean,2020,https://doi.org/10.1146/annurev-marine-041720-092514,https://openalex.org/W3087123535,https://doi.org/10.1146/annurev-marine-041720-092514,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0307,F18,Designing open quantum systems with known steady states: Davies generators and beyond,2025,https://doi.org/10.22331/q-2025-01-28-1612,https://openalex.org/W4406915829,https://doi.org/10.22331/q-2025-01-28-1612,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0308,F18,Acceleration of Convergence to Equilibrium in Markov Chains by Breaking Detailed Balance,2017,https://doi.org/10.1007/s10955-017-1805-z,https://openalex.org/W2556532521,https://doi.org/10.1007/s10955-017-1805-z,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0309,F18,Posterior Sampling with Denoising Oracles via Tilted Transport,2024,https://doi.org/10.48550/arxiv.2407.00745,https://openalex.org/W4400343073,http://arxiv.org/abs/2407.00745,include_screen,Title matches LFT/sampler scope.,metadata
C0310,F18,Progress in particle-based multiscale and hybrid methods for flow applications,2016,https://doi.org/10.1007/s10404-016-1729-y,https://openalex.org/W2330294766,https://doi.org/10.1007/s10404-016-1729-y,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0311,F18,Solute transport in layered and heterogeneous soils,2002,https://doi.org/10.31390/gradschool_dissertations.1115,https://openalex.org/W2782231144,https://doi.org/10.31390/gradschool_dissertations.1115,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0312,F18,On learning higher-order cumulants in diffusion models,2025,https://doi.org/10.1088/2632-2153/adc53a,https://openalex.org/W4408827562,https://doi.org/10.1088/2632-2153/adc53a,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0313,F18,"Temperature and net baryochemical potential dependence of <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>η</mml:mi><mml:mo>/</mml:mo><mml:mi>s</mml:mi></mml:mrow></mml:math> in a hybrid approach",2022,https://doi.org/10.1103/physrevc.106.054904,https://openalex.org/W4308713410,https://doi.org/10.1103/physrevc.106.054904,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0314,F18,Challenges in imaging and predictive modeling of rhizosphere processes,2016,https://doi.org/10.1007/s11104-016-2872-7,https://openalex.org/W2319912902,https://doi.org/10.1007/s11104-016-2872-7,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0315,F19,"Reversible Jump, Birth-and-Death and More General Continuous Time Markov Chain Monte Carlo Samplers",2003,https://doi.org/10.1111/1467-9868.00409,https://openalex.org/W2110156265,https://doi.org/10.1111/1467-9868.00409,include_screen,Title matches LFT/sampler scope.,metadata
C0316,F19,On particle Gibbs samplers,2016,https://doi.org/10.1214/15-aihp695,https://openalex.org/W2550406566,https://doi.org/10.1214/15-aihp695,include_screen,Title matches LFT/sampler scope.,metadata
C0317,F19,"The autocorrelated Bayesian sampler: A rational process for probability judgments, estimates, confidence intervals, choices, confidence judgments, and response times.",2023,https://doi.org/10.1037/rev0000427,https://openalex.org/W4379966476,https://doi.org/10.1037/rev0000427,include_screen,Title matches LFT/sampler scope.,metadata
C0318,F19,Contrastive Representation Learning: A Framework and Review,2020,https://doi.org/10.1109/access.2020.3031549,https://openalex.org/W3096655658,https://doi.org/10.1109/access.2020.3031549,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0319,F19,Understanding Reinforcement Learning-Based Fine-Tuning of Diffusion Models: A Tutorial and Review,2024,https://doi.org/10.48550/arxiv.2407.13734,https://openalex.org/W4406060247,http://arxiv.org/abs/2407.13734,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0320,F19,Piecewise-Deterministic Markov Chain Monte Carlo,2017,https://doi.org/10.48550/arxiv.1707.05296,https://openalex.org/W2738771169,http://arxiv.org/abs/1707.05296,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0321,F19,ASE,2022,https://doi.org/10.1145/3528223.3530110,https://openalex.org/W4229044820,https://doi.org/10.1145/3528223.3530110,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0322,F19,Modeling Molecular Structures with Intrinsic Diffusion Models,2023,https://doi.org/10.48550/arxiv.2302.12255,https://openalex.org/W4322616070,http://arxiv.org/abs/2302.12255,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0323,F19,Contrastive Energy Prediction for Exact Energy-Guided Diffusion Sampling in Offline Reinforcement Learning,2023,https://doi.org/10.48550/arxiv.2304.12824,https://openalex.org/W4367060954,http://arxiv.org/abs/2304.12824,include_screen,Title matches LFT/sampler scope.,metadata
C0324,F19,Improving Adversarial Energy-Based Model via Diffusion Process,2024,,https://openalex.org/W4392488231,http://arxiv.org/abs/2403.01666,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0325,F19,Listening to the Noise: Blind Denoising with Gibbs Diffusion,2024,https://doi.org/10.48550/arxiv.2402.19455,https://openalex.org/W4400105171,http://arxiv.org/abs/2402.19455,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0326,F19,Improving and generalizing flow-based generative models with minibatch optimal transport,2023,https://doi.org/10.48550/arxiv.2302.00482,https://openalex.org/W4319050105,http://arxiv.org/abs/2302.00482,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0327,F19,Bayesian Inference for Jump-Diffusion Approximations of Biochemical Reaction Networks,2023,https://doi.org/10.48550/arxiv.2304.06592,https://openalex.org/W4365601389,http://arxiv.org/abs/2304.06592,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0328,F19,Dynamical reweighting: Improved estimates of dynamical properties from simulations at multiple temperatures,2011,https://doi.org/10.1063/1.3592152,https://openalex.org/W2090500441,https://doi.org/10.1063/1.3592152,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0329,F19,A theory of continuous generative flow networks,2023,https://doi.org/10.48550/arxiv.2301.12594,https://openalex.org/W4318718891,http://arxiv.org/abs/2301.12594,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0330,F19,EpiLPS: A fast and flexible Bayesian tool for estimation of the time-varying reproduction number,2022,https://doi.org/10.1371/journal.pcbi.1010618,https://openalex.org/W4304116749,https://doi.org/10.1371/journal.pcbi.1010618,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0331,F19,Zero Variance Differential Geometric Markov Chain Monte Carlo Algorithms,2014,https://doi.org/10.1214/13-ba848,https://openalex.org/W1998986742,https://doi.org/10.1214/13-ba848,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0332,F19,Reward-Directed Score-Based Diffusion Models via q-Learning,2024,https://doi.org/10.48550/arxiv.2409.04832,https://openalex.org/W4403598434,http://arxiv.org/abs/2409.04832,monitor,Adjacent method/failure term; retain for monitoring.,metadata
C0333,F19,Iterated Denoising Energy Matching for Sampling from Boltzmann Densities,2024,https://doi.org/10.48550/arxiv.2402.06121,https://openalex.org/W4391766501,http://arxiv.org/abs/2402.06121,include_screen,Title matches LFT/sampler scope.,metadata
C0334,F20,Machine Learning of Thermodynamic Observables in the Presence of Mode Collapse,2022,https://doi.org/10.22323/1.396.0338,https://openalex.org/W3217363338,https://doi.org/10.22323/1.396.0338,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0335,F20,A Primer on Two-Level Dynamic Structural Equation Models for Intensive Longitudinal Data,2018,https://doi.org/10.31234/osf.io/j56bm,https://openalex.org/W4232723833,https://doi.org/10.31234/osf.io/j56bm,exclude,Search noise outside SPS/LFT sampling scope.,metadata
C0336,F20,NeuMC — A package for neural sampling for lattice field theories,2025,https://doi.org/10.1016/j.softx.2025.102253,https://openalex.org/W4417285773,https://doi.org/10.1016/j.softx.2025.102253,include_screen,Title matches LFT/sampler scope.,metadata
C0337,F20,On Sampling with Approximate Transport Maps,2023,https://doi.org/10.48550/arxiv.2302.04763,https://openalex.org/W4320342859,http://arxiv.org/abs/2302.04763,include_screen,Title matches LFT/sampler scope.,metadata
