QueryID,Rank,SourceID,DOI,Title,Year,CitedByCount,PrimaryURL
F16,13,https://openalex.org/W4403821422,https://doi.org/10.48550/arxiv.2410.00781,Modeling Neural Switching via Drift-Diffusion Models,2024,1,http://arxiv.org/abs/2410.00781
F16,14,https://openalex.org/W2165304603,https://doi.org/10.1613/jair.2085,Solving Factored MDPs with Hybrid State and Action Variables,2006,52,https://doi.org/10.1613/jair.2085
F16,15,https://openalex.org/W2806191366,https://doi.org/10.1016/j.csda.2018.05.020,Mode jumping MCMC for Bayesian variable selection in GLMM,2018,21,https://doi.org/10.1016/j.csda.2018.05.020
F16,16,https://openalex.org/W4379646169,https://doi.org/10.1038/s41598-023-35536-3,On learning agent-based models from data,2023,36,https://doi.org/10.1038/s41598-023-35536-3
F16,17,https://openalex.org/W4221159242,https://doi.org/10.1051/0004-6361/202243054,Probabilistic mass-mapping with neural score estimation,2022,37,https://doi.org/10.1051/0004-6361/202243054
F16,18,https://openalex.org/W2898833094,https://doi.org/10.5194/acp-19-13911-2019,Fundamentals of data assimilation applied to biogeochemistry,2019,66,https://doi.org/10.5194/acp-19-13911-2019
F16,19,https://openalex.org/W4393630269,https://doi.org/10.6339/24-jds1125,Multi-Dimensional Clustering Based on Restricted Distance-Dependent Mixture Dirichlet Process for Diffusion Tensor Imaging,2024,1,http://dx.doi.org/10.6339/24-jds1125
F16,20,https://openalex.org/W4221106694,https://doi.org/10.3390/math10060898,"Bayesian Nonlinear Models for Repeated Measurement Data: An Overview, Implementation, and Applications",2022,26,https://doi.org/10.3390/math10060898
F16,21,https://openalex.org/W3126781576,https://doi.org/10.1137/21m1397416,Derivative-Free Bayesian Inversion Using Multiscale Dynamics,2022,11,https://doi.org/10.1137/21m1397416
F16,22,https://openalex.org/W1967096813,https://doi.org/10.1111/j.1467-985x.2007.00537.x,Estimates of Human Immunodeficiency Virus Prevalence and Proportion Diagnosed Based on Bayesian Multiparameter Synthesis of Surveillance Data,2008,73,https://doi.org/10.1111/j.1467-985x.2007.00537.x
F16,23,https://openalex.org/W4308171139,https://doi.org/10.48550/arxiv.2103.04177,Metropolis-Hastings via Classification,2021,0,http://arxiv.org/abs/2103.04177
F16,24,https://openalex.org/W2953091463,https://doi.org/10.1017/9781009367967,The East India Company and the Politics of Knowledge,2023,17,https://doi.org/10.1017/9781009367967
F16,25,https://openalex.org/W3109941711,https://doi.org/10.1093/jrsssa/qnad030,Semi-mechanistic Bayesian modelling of COVID-19 with renewal processes,2023,31,https://doi.org/10.1093/jrsssa/qnad030
F17,1,https://openalex.org/W4211019631,https://doi.org/10.1103/revmodphys.70.223,Stochastic resonance,1998,5360,https://doi.org/10.1103/revmodphys.70.223
F17,2,https://openalex.org/W4311845634,https://doi.org/10.22323/1.430.0005,Stochastic normalizing flows for lattice field theory,2022,9,https://doi.org/10.22323/1.430.0005
F17,3,https://openalex.org/W1963988846,https://doi.org/10.1080/00018730701223200,Ultracold atomic gases in optical lattices: mimicking condensed matter physics and beyond,2007,2114,https://doi.org/10.1080/00018730701223200
F17,4,https://openalex.org/W2941443959,https://doi.org/10.1103/physrevd.100.034515,Flow-based generative models for Markov chain Monte Carlo in lattice field theory,2019,228,https://doi.org/10.1103/physrevd.100.034515
F17,5,https://openalex.org/W2129697915,https://doi.org/10.1007/jhep09(2012)082,The effective field theory of cosmological large scale structures,2012,636,https://doi.org/10.1007/jhep09(2012)082
F17,6,https://openalex.org/W2073767379,https://doi.org/10.5194/acp-14-5233-2014,A scale and aerosol aware stochastic convective parameterization for weather and air quality modeling,2014,1182,https://doi.org/10.5194/acp-14-5233-2014
F17,7,https://openalex.org/W2114997124,https://doi.org/10.1007/jhep02(2011)051,Perturbative analysis of the gradient flow in non-abelian gauge theories,2011,430,https://doi.org/10.1007/jhep02(2011)051
F17,8,https://openalex.org/W2060203271,https://doi.org/10.1103/physreve.58.4828,"Flocks, herds, and schools: A quantitative theory of flocking",1998,1614,https://doi.org/10.1103/physreve.58.4828
F17,9,https://openalex.org/W2964288609,https://doi.org/10.1145/3306346.3322980,Local light field fusion,2019,1106,https://doi.org/10.1145/3306346.3322980
F17,10,https://openalex.org/W1985983039,https://doi.org/10.1371/journal.pcbi.1000092,The Dynamic Brain: From Spiking Neurons to Neural Masses and Cortical Fields,2008,1139,https://doi.org/10.1371/journal.pcbi.1000092
F17,11,https://openalex.org/W2124497312,https://doi.org/10.1007/jhep07(2011)036,Lattice QCD without topology barriers,2011,224,https://doi.org/10.1007/jhep07(2011)036
F17,12,https://openalex.org/W1591848278,https://doi.org/10.1103/physrevx.4.041048,Long-time Behavior of Isolated Periodically Driven Interacting Lattice Systems,2014,531,https://doi.org/10.1103/physrevx.4.041048
F17,13,https://openalex.org/W2000210554,https://doi.org/10.1137/0714050,On Lattices Admitting Unique Lagrange Interpolations,1977,235,https://doi.org/10.1137/0714050
F17,14,https://openalex.org/W3042241440,https://doi.org/10.1103/physrevlett.126.032001,Estimation of Thermodynamic Observables in Lattice Field Theories with Deep Generative Models,2021,117,https://doi.org/10.1103/physrevlett.126.032001
F17,15,https://openalex.org/W2160871560,https://doi.org/10.1103/revmodphys.81.1827,The Casimir force between real materials: Experiment and theory,2009,832,https://doi.org/10.1103/revmodphys.81.1827
F17,16,https://openalex.org/W2132262459,https://doi.org/10.1002/jcc.21287,CHARMM: The biomolecular simulation program,2009,9160,https://doi.org/10.1002/jcc.21287
F17,17,https://openalex.org/W2013266685,https://doi.org/10.4310/cms.2010.v8.n1.a10,A stochastic multicloud model for tropical convection,2010,218,https://doi.org/10.4310/cms.2010.v8.n1.a10
F17,18,https://openalex.org/W2887315593,https://doi.org/10.1103/revmodphys.90.031002,<i>Colloquium</i>: Quantum matter built from nanoscopic lattices of atoms and photons,2018,508,https://doi.org/10.1103/revmodphys.90.031002
F17,19,https://openalex.org/W1968970832,https://doi.org/10.1103/physrevx.4.041024,Tensor Networks for Lattice Gauge Theories with Continuous Groups,2014,131,https://doi.org/10.1103/physrevx.4.041024
F17,20,https://openalex.org/W2238188827,https://doi.org/10.1038/nphys3607,Ferromagnetic and antiferromagnetic order in bacterial vortex lattices,2016,204,https://doi.org/10.1038/nphys3607
F17,21,https://openalex.org/W2162728998,https://doi.org/10.1016/j.pecs.2012.10.003,Lagrangian–Eulerian methods for multiphase flows,2012,336,https://doi.org/10.1016/j.pecs.2012.10.003
F17,22,https://openalex.org/W2129999749,https://doi.org/10.1561/2200000013,An Introduction to Conditional Random Fields,2012,529,https://doi.org/10.1561/2200000013
F17,23,https://openalex.org/W2084500993,https://doi.org/10.1007/jhep04(2013)123,Chiral symmetry and the Yang-Mills gradient flow,2013,202,https://doi.org/10.1007/jhep04(2013)123
F17,24,https://openalex.org/W2086778233,https://doi.org/10.1063/1.1524305,Nanoscale thermal transport,2003,3172,https://doi.org/10.1063/1.1524305
F17,25,https://openalex.org/W2902940391,https://doi.org/10.1146/annurev-conmatphys-031218-013554,From Stochastic Thermodynamics to Thermodynamic Inference,2018,254,https://doi.org/10.1146/annurev-conmatphys-031218-013554
F18,1,https://openalex.org/W2566971417,https://doi.org/10.1016/j.physrep.2017.07.007,Random walks and diffusion on networks,2017,648,https://doi.org/10.1016/j.physrep.2017.07.007
F18,2,https://openalex.org/W4311845634,https://doi.org/10.22323/1.430.0005,Stochastic normalizing flows for lattice field theory,2022,9,https://doi.org/10.22323/1.430.0005
F18,3,https://openalex.org/W3070843563,https://doi.org/10.1016/j.actamat.2020.08.008,Computational thermodynamics and its applications,2020,174,https://doi.org/10.1016/j.actamat.2020.08.008
F18,4,https://openalex.org/W2354504395,https://doi.org/10.1103/physrevc.94.024907,Applying Bayesian parameter estimation to relativistic heavy-ion collisions: Simultaneous characterization of the initial state and quark-gluon plasma medium,2016,507,https://doi.org/10.1103/physrevc.94.024907
F18,5,https://openalex.org/W4402555656,https://doi.org/10.1103/physreve.110.034604,Irreversible Boltzmann samplers in dense liquids: Weak-coupling approximation and mode-coupling theory,2024,7,https://doi.org/10.1103/physreve.110.034604
F18,6,https://openalex.org/W3102853179,,,,312,https://hdl.handle.net/1983/151f015d-01e6-4da4-ac4f-393e704937ba
F18,7,https://openalex.org/W2888623240,https://doi.org/10.1103/physrevb.99.125118,Topological transport in the steady state of a quantum particle with dissipation,2019,18,https://doi.org/10.1103/physrevb.99.125118
F18,8,https://openalex.org/W2046346273,https://doi.org/10.3390/mi5041219,Fabrication of Micro/Nano Structures on Metals by Femtosecond Laser Micromachining,2014,455,https://doi.org/10.3390/mi5041219
F18,9,https://openalex.org/W4404580258,https://doi.org/10.1021/acs.chemrev.4c00572,Data Generation for Machine Learning Interatomic Potentials and Beyond,2024,136,https://doi.org/10.1021/acs.chemrev.4c00572
F18,10,https://openalex.org/W4386032664,https://doi.org/10.1103/physrevlett.131.081901,Towards Quantum Computing Phase Diagrams of Gauge Theories with Thermal Pure Quantum States,2023,49,https://doi.org/10.1103/physrevlett.131.081901
F18,11,https://openalex.org/W4288051764,https://doi.org/10.1038/s41586-022-04940-6,Practical quantum advantage in quantum simulation,2022,688,https://doi.org/10.1038/s41586-022-04940-6
F18,12,https://openalex.org/W7135020858,https://doi.org/10.1007/jhep03(2026)111,Physics-conditioned diffusion models for lattice gauge theory,2026,2,https://doi.org/10.1007/jhep03(2026)111
F18,13,https://openalex.org/W4361009281,https://doi.org/10.1098/rsta.2022.0147,Differentiable samplers for deep latent variable models,2023,2,http://dx.doi.org/10.1098/rsta.2022.0147
F18,14,https://openalex.org/W4392984541,https://doi.org/10.1021/acs.jctc.3c01180,Constant-pH Simulations with the Polarizable Atomic Multipole AMOEBA Force Field,2024,17,https://doi.org/10.1021/acs.jctc.3c01180
F18,15,https://openalex.org/W4310989070,https://doi.org/10.1140/epja/s10050-022-00872-x,Particle production in a hybrid approach for a beam energy scan of Au+Au/Pb+Pb collisions between $$\sqrt{s_\textrm{NN}}$$ = 4.3 GeV and $$\sqrt{s_\textrm{NN}}$$ = 200.0 GeV,2022,55,https://doi.org/10.1140/epja/s10050-022-00872-x
F18,16,https://openalex.org/W3018637171,https://doi.org/10.1038/s41467-020-15728-5,Autonomous discovery of optically active chiral inorganic perovskite nanocrystals through an intelligent cloud lab,2020,168,https://doi.org/10.1038/s41467-020-15728-5
F18,17,https://openalex.org/W3087123535,https://doi.org/10.1146/annurev-marine-041720-092514,The Dissolution Rate of CaCO<sub>3</sub> in the Ocean,2020,55,https://doi.org/10.1146/annurev-marine-041720-092514
F18,18,https://openalex.org/W4406915829,https://doi.org/10.22331/q-2025-01-28-1612,Designing open quantum systems with known steady states: Davies generators and beyond,2025,16,https://doi.org/10.22331/q-2025-01-28-1612
F18,19,https://openalex.org/W2556532521,https://doi.org/10.1007/s10955-017-1805-z,Acceleration of Convergence to Equilibrium in Markov Chains by Breaking Detailed Balance,2017,35,https://doi.org/10.1007/s10955-017-1805-z
F18,20,https://openalex.org/W4400343073,https://doi.org/10.48550/arxiv.2407.00745,Posterior Sampling with Denoising Oracles via Tilted Transport,2024,3,http://arxiv.org/abs/2407.00745
F18,21,https://openalex.org/W2330294766,https://doi.org/10.1007/s10404-016-1729-y,Progress in particle-based multiscale and hybrid methods for flow applications,2016,27,https://doi.org/10.1007/s10404-016-1729-y
F18,22,https://openalex.org/W2782231144,https://doi.org/10.31390/gradschool_dissertations.1115,Solute transport in layered and heterogeneous soils,2002,2,https://doi.org/10.31390/gradschool_dissertations.1115
F18,23,https://openalex.org/W4408827562,https://doi.org/10.1088/2632-2153/adc53a,On learning higher-order cumulants in diffusion models,2025,7,https://doi.org/10.1088/2632-2153/adc53a
F18,24,https://openalex.org/W4308713410,https://doi.org/10.1103/physrevc.106.054904,"Temperature and net baryochemical potential dependence of <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>η</mml:mi><mml:mo>/</mml:mo><mml:mi>s</mml:mi></mml:mrow></mml:math> in a hybrid approach",2022,9,https://doi.org/10.1103/physrevc.106.054904
F18,25,https://openalex.org/W2319912902,https://doi.org/10.1007/s11104-016-2872-7,Challenges in imaging and predictive modeling of rhizosphere processes,2016,90,https://doi.org/10.1007/s11104-016-2872-7
F19,1,https://openalex.org/W2566971417,https://doi.org/10.1016/j.physrep.2017.07.007,Random walks and diffusion on networks,2017,648,https://doi.org/10.1016/j.physrep.2017.07.007
F19,2,https://openalex.org/W2110156265,https://doi.org/10.1111/1467-9868.00409,"Reversible Jump, Birth-and-Death and More General Continuous Time Markov Chain Monte Carlo Samplers",2003,142,https://doi.org/10.1111/1467-9868.00409
F19,3,https://openalex.org/W32980360,https://doi.org/10.1214/aos/1056562461,Slice sampling,2003,1358,https://doi.org/10.1214/aos/1056562461
F19,4,https://openalex.org/W2550406566,https://doi.org/10.1214/15-aihp695,On particle Gibbs samplers,2016,13,https://doi.org/10.1214/15-aihp695
F19,5,https://openalex.org/W4379089699,https://doi.org/10.48550/arxiv.2305.20009,Protein Design with Guided Discrete Diffusion,2023,18,http://arxiv.org/abs/2305.20009
F19,6,https://openalex.org/W4379966476,https://doi.org/10.1037/rev0000427,"The autocorrelated Bayesian sampler: A rational process for probability judgments, estimates, confidence intervals, choices, confidence judgments, and response times.",2023,18,https://doi.org/10.1037/rev0000427
F19,7,https://openalex.org/W3096655658,https://doi.org/10.1109/access.2020.3031549,Contrastive Representation Learning: A Framework and Review,2020,827,https://doi.org/10.1109/access.2020.3031549
F19,8,https://openalex.org/W3102853179,,,,312,https://hdl.handle.net/1983/151f015d-01e6-4da4-ac4f-393e704937ba
F19,9,https://openalex.org/W3164478785,https://doi.org/10.31234/osf.io/3qxf7,"The Autocorrelated Bayesian Sampler: A Rational Process for Probability Judgments, Estimates, Confidence Intervals, Choices, Confidence Judgments, and Response Times",2021,9,https://doi.org/10.31234/osf.io/3qxf7
F19,10,https://openalex.org/W4406060247,https://doi.org/10.48550/arxiv.2407.13734,Understanding Reinforcement Learning-Based Fine-Tuning of Diffusion Models: A Tutorial and Review,2024,4,http://arxiv.org/abs/2407.13734
F19,11,https://openalex.org/W2738771169,https://doi.org/10.48550/arxiv.1707.05296,Piecewise-Deterministic Markov Chain Monte Carlo,2017,70,http://arxiv.org/abs/1707.05296
F19,12,https://openalex.org/W4229044820,https://doi.org/10.1145/3528223.3530110,ASE,2022,198,https://doi.org/10.1145/3528223.3530110
F19,13,https://openalex.org/W4407359505,https://doi.org/10.48550/arxiv.2502.06685,"No Trick, No Treat: Pursuits and Challenges Towards Simulation-free Training of Neural Samplers",2025,2,http://arxiv.org/abs/2502.06685
F19,14,https://openalex.org/W4322616070,https://doi.org/10.48550/arxiv.2302.12255,Modeling Molecular Structures with Intrinsic Diffusion Models,2023,4,http://arxiv.org/abs/2302.12255
F19,15,https://openalex.org/W4367060954,https://doi.org/10.48550/arxiv.2304.12824,Contrastive Energy Prediction for Exact Energy-Guided Diffusion Sampling in Offline Reinforcement Learning,2023,3,http://arxiv.org/abs/2304.12824
F19,16,https://openalex.org/W4392488231,,Improving Adversarial Energy-Based Model via Diffusion Process,2024,2,http://arxiv.org/abs/2403.01666
F19,17,https://openalex.org/W4400105171,https://doi.org/10.48550/arxiv.2402.19455,Listening to the Noise: Blind Denoising with Gibbs Diffusion,2024,2,http://arxiv.org/abs/2402.19455
F19,18,https://openalex.org/W4319050105,https://doi.org/10.48550/arxiv.2302.00482,Improving and generalizing flow-based generative models with minibatch optimal transport,2023,30,http://arxiv.org/abs/2302.00482
F19,19,https://openalex.org/W4365601389,https://doi.org/10.48550/arxiv.2304.06592,Bayesian Inference for Jump-Diffusion Approximations of Biochemical Reaction Networks,2023,1,http://arxiv.org/abs/2304.06592
F19,20,https://openalex.org/W2090500441,https://doi.org/10.1063/1.3592152,Dynamical reweighting: Improved estimates of dynamical properties from simulations at multiple temperatures,2011,72,https://doi.org/10.1063/1.3592152
F19,21,https://openalex.org/W4318718891,https://doi.org/10.48550/arxiv.2301.12594,A theory of continuous generative flow networks,2023,6,http://arxiv.org/abs/2301.12594
F19,22,https://openalex.org/W4304116749,https://doi.org/10.1371/journal.pcbi.1010618,EpiLPS: A fast and flexible Bayesian tool for estimation of the time-varying reproduction number,2022,42,https://doi.org/10.1371/journal.pcbi.1010618
F19,23,https://openalex.org/W1998986742,https://doi.org/10.1214/13-ba848,Zero Variance Differential Geometric Markov Chain Monte Carlo Algorithms,2014,30,https://doi.org/10.1214/13-ba848
F19,24,https://openalex.org/W4403598434,https://doi.org/10.48550/arxiv.2409.04832,Reward-Directed Score-Based Diffusion Models via q-Learning,2024,1,http://arxiv.org/abs/2409.04832
F19,25,https://openalex.org/W4391766501,https://doi.org/10.48550/arxiv.2402.06121,Iterated Denoising Energy Matching for Sampling from Boltzmann Densities,2024,1,http://arxiv.org/abs/2402.06121
F20,1,https://openalex.org/W3217363338,https://doi.org/10.22323/1.396.0338,Machine Learning of Thermodynamic Observables in the Presence of Mode Collapse,2022,20,https://doi.org/10.22323/1.396.0338
F20,2,https://openalex.org/W4232723833,https://doi.org/10.31234/osf.io/j56bm,A Primer on Two-Level Dynamic Structural Equation Models for Intensive Longitudinal Data,2018,13,https://doi.org/10.31234/osf.io/j56bm
F20,3,https://openalex.org/W4417285773,https://doi.org/10.1016/j.softx.2025.102253,NeuMC — A package for neural sampling for lattice field theories,2025,0,https://doi.org/10.1016/j.softx.2025.102253
F20,4,https://openalex.org/W4320342859,https://doi.org/10.48550/arxiv.2302.04763,On Sampling with Approximate Transport Maps,2023,0,http://arxiv.org/abs/2302.04763
F20,5,https://openalex.org/W7134076994,https://doi.org/10.48550/arxiv.2603.05193,Transducing Language Models,2026,0,https://researchprofiles.ku.dk/da/publications/93b37293-4173-4165-8a92-73b27adc781c
F20,6,https://openalex.org/W7139977563,https://doi.org/10.48550/arxiv.2603.0519,Transducing Language Models,2026,0,https://researchprofiles.ku.dk/da/publications/93b37293-4173-4165-8a92-73b27adc781c
F20,7,https://openalex.org/W7134093960,,Transducing Language Models,2026,0,http://arxiv.org/abs/2603.05193
F20,8,https://openalex.org/W7165065514,,Communication-Efficient Verifiable Attention for LLM Inference,2026,0,https://arxiv.org/abs/2606.16352
F21,1,https://openalex.org/W2120145199,https://doi.org/10.1088/0953-8984/21/39/395502,QUANTUM ESPRESSO: a modular and open-source software project for quantum simulations of materials,2009,28915,https://doi.org/10.1088/0953-8984/21/39/395502
F21,2,https://openalex.org/W2092583264,https://doi.org/10.1103/revmodphys.69.731,Random-matrix theory of quantum transport,1997,2546,https://doi.org/10.1103/revmodphys.69.731
F21,3,https://openalex.org/W3111162498,https://doi.org/10.1038/s42254-021-00348-9,Variational quantum algorithms,2021,3013,https://doi.org/10.1038/s42254-021-00348-9
F21,4,https://openalex.org/W2147195941,https://doi.org/10.1103/revmodphys.79.1217,Spins in few-electron quantum dots,2007,2672,https://doi.org/10.1103/revmodphys.79.1217
F21,5,https://openalex.org/W2112561880,https://doi.org/10.1007/jhep08(2010)071,Properties and uses of the Wilson flow in lattice QCD,2010,801,https://doi.org/10.1007/jhep08(2010)071
F21,6,https://openalex.org/W1963988846,https://doi.org/10.1080/00018730701223200,Ultracold atomic gases in optical lattices: mimicking condensed matter physics and beyond,2007,2114,https://doi.org/10.1080/00018730701223200
F21,7,https://openalex.org/W1998674391,https://doi.org/10.1103/revmodphys.74.1283,Electronic structure of quantum dots,2002,1377,https://doi.org/10.1103/revmodphys.74.1283
F21,8,https://openalex.org/W2739908270,https://doi.org/10.1007/jhep10(2017)107,Circuit complexity in quantum field theory,2017,402,https://doi.org/10.1007/jhep10(2017)107
F21,9,https://openalex.org/W2507784384,https://doi.org/10.1007/jhep10(2016)112,T T ¯ $$ \mathrm{T}\overline{\mathrm{T}} $$ -deformed 2D quantum field theories,2016,560,https://doi.org/10.1007/jhep10(2016)112
F21,10,https://openalex.org/W1496230809,https://doi.org/10.1017/9781009401968,Finite-Temperature Field Theory: Principles and Applications,2009,728,http://bvbr.bib-bvb.de:8991/F?func=service&amp;doc_library=BVB01&amp;local_base=BVB01&amp;doc_number=014657161&amp;sequence=000002&amp;line_number=0001&amp;func_code=DB_RECORDS&amp;service_type=MEDIA
F21,11,https://openalex.org/W1972316072,https://doi.org/10.1080/00018732.2014.933502,Quantum trajectories and open many-body quantum systems,2014,869,https://doi.org/10.1080/00018732.2014.933502
F21,12,https://openalex.org/W2082014836,https://doi.org/10.1103/revmodphys.84.1655,The classical-quantum boundary for correlations: Discord and related measures,2012,1623,https://doi.org/10.1103/revmodphys.84.1655
F21,13,https://openalex.org/W1496686022,https://doi.org/10.1007/b72010,Lattice-Gas Cellular Automata and Lattice Boltzmann Models: An Introduction,2000,878,
F21,14,https://openalex.org/W2134583661,https://doi.org/10.12942/lrr-2006-5,The Asymptotic Safety Scenario in Quantum Gravity,2006,752,https://doi.org/10.12942/lrr-2006-5
F21,15,https://openalex.org/W1997514584,https://doi.org/10.1103/revmodphys.77.1423,Effective-field theories for heavy quarkonium,2005,708,https://doi.org/10.1103/revmodphys.77.1423
F21,16,https://openalex.org/W2941443959,https://doi.org/10.1103/physrevd.100.034515,Flow-based generative models for Markov chain Monte Carlo in lattice field theory,2019,228,https://doi.org/10.1103/physrevd.100.034515
F21,17,https://openalex.org/W2887315593,https://doi.org/10.1103/revmodphys.90.031002,<i>Colloquium</i>: Quantum matter built from nanoscopic lattices of atoms and photons,2018,508,https://doi.org/10.1103/revmodphys.90.031002
F21,18,https://openalex.org/W2153829371,https://doi.org/10.1016/0370-1573(93)90111-p,W symmetry in conformal field theory,1993,532,https://doi.org/10.1016/0370-1573(93)90111-p
F21,19,https://openalex.org/W2132262459,https://doi.org/10.1002/jcc.21287,CHARMM: The biomolecular simulation program,2009,9160,https://doi.org/10.1002/jcc.21287
F21,20,https://openalex.org/W3012274818,https://doi.org/10.1103/physrevlett.125.121601,Equivariant Flow-Based Sampling for Lattice Gauge Theory,2020,199,https://doi.org/10.1103/physrevlett.125.121601
F21,21,https://openalex.org/W2142319084,https://doi.org/10.12942/lrr-2013-2,Minimal Length Scale Scenarios for Quantum Gravity,2013,703,https://doi.org/10.12942/lrr-2013-2
F21,22,https://openalex.org/W4211019631,https://doi.org/10.1103/revmodphys.70.223,Stochastic resonance,1998,5360,https://doi.org/10.1103/revmodphys.70.223
F21,23,https://openalex.org/W2129697915,https://doi.org/10.1007/jhep09(2012)082,The effective field theory of cosmological large scale structures,2012,636,https://doi.org/10.1007/jhep09(2012)082
F21,24,https://openalex.org/W3101098342,https://doi.org/10.48550/arxiv.hep-th/9210010,W-symmetry in Conformal Field Theory,1992,396,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.268.866
F21,25,https://openalex.org/W2084790184,https://doi.org/10.1103/revmodphys.78.809,"Theory of ferromagnetic (III,Mn)V semiconductors",2006,1217,https://doi.org/10.1103/revmodphys.78.809
F22,1,https://openalex.org/W3204937802,https://doi.org/10.1109/tpami.2021.3116668,"Deep Generative Modelling: A Comparative Review of VAEs, GANs, Normalizing Flows, Energy-Based and Autoregressive Models",2021,627,https://durham-repository.worktribe.com/output/1232078
F22,2,https://openalex.org/W4321004928,https://doi.org/10.1109/tsp.2023.3301121,Stochastic Approximation Beyond Gradient for Signal Processing and Machine Learning,2023,10,https://doi.org/10.1109/tsp.2023.3301121
F22,3,https://openalex.org/W4321253950,https://doi.org/10.1016/j.scitotenv.2023.162322,Aquatic environmental DNA: A review of the macro-organismal biomonitoring revolution,2023,310,https://doi.org/10.1016/j.scitotenv.2023.162322
F22,4,https://openalex.org/W4384648648,https://doi.org/10.48550/arxiv.2307.08698,Flow Matching in Latent Space,2023,6,http://arxiv.org/abs/2307.08698
F22,5,https://openalex.org/W4293126226,https://doi.org/10.21468/scipostphyscodeb.7,NetKet 3: Machine Learning Toolbox for Many-Body Quantum Systems,2022,141,https://doi.org/10.21468/scipostphyscodeb.7
F22,6,https://openalex.org/W4220758723,https://doi.org/10.1038/s41598-022-08241-w,A spectrum of preferential flow alters solute mobility in soils,2022,43,https://doi.org/10.1038/s41598-022-08241-w
F22,7,https://openalex.org/W4376880193,https://doi.org/10.1016/j.cels.2023.04.001,Coupled oscillator cooperativity as a control mechanism in chronobiology,2023,9,https://doi.org/10.1016/j.cels.2023.04.001
F22,8,https://openalex.org/W4408718020,https://doi.org/10.1214/25-ejs2363,Auxiliary MCMC samplers for parallelisable inference in high-dimensional latent dynamical systems,2025,1,https://doi.org/10.1214/25-ejs2363
F22,9,https://openalex.org/W4385664449,https://doi.org/10.1007/s11869-023-01405-1,Respiratory deposition dose of PM2.5 and PM10 during night and day periods at an urban environment,2023,40,https://doi.org/10.1007/s11869-023-01405-1
F22,10,https://openalex.org/W4403571383,https://doi.org/10.48550/arxiv.2410.10792,Semantic Image Inversion and Editing using Rectified Stochastic Differential Equations,2024,1,http://arxiv.org/abs/2410.10792
F22,11,https://openalex.org/W4389565663,https://doi.org/10.1080/13658816.2023.2279975,A reinforcement learning-based routing algorithm for large street networks,2023,54,https://doi.org/10.1080/13658816.2023.2279975
F22,12,https://openalex.org/W4406113408,https://doi.org/10.1007/s10462-024-11058-w,Systematic review on neural architecture search,2025,73,https://doi.org/10.1007/s10462-024-11058-w
F22,13,https://openalex.org/W4214860593,https://doi.org/10.1038/s41467-022-28595-z,General statistical model shows that macroevolutionary patterns and processes are consistent with Darwinian gradualism,2022,58,https://doi.org/10.1038/s41467-022-28595-z
F22,14,https://openalex.org/W4391832496,https://doi.org/10.48550/arxiv.2402.08679,COLD-Attack: Jailbreaking LLMs with Stealthiness and Controllability,2024,5,http://arxiv.org/abs/2402.08679
F22,15,https://openalex.org/W4391250369,https://doi.org/10.1088/1361-6420/ad22e7,CUQIpy: I. Computational uncertainty quantification for inverse problems in Python,2024,11,https://doi.org/10.1088/1361-6420/ad22e7
F22,16,https://openalex.org/W4405463625,https://doi.org/10.1007/s00521-024-10827-6,Generalization potential of large language models,2024,24,https://doi.org/10.1007/s00521-024-10827-6
F22,17,https://openalex.org/W4405181187,https://doi.org/10.1039/d4cp03801k,"GOCIA: a grand canonical global optimizer for clusters, interfaces, and adsorbates",2024,26,https://doi.org/10.1039/d4cp03801k
F22,18,https://openalex.org/W4413228023,https://doi.org/10.3389/fbuil.2025.1651919,Stochastic stratigraphic simulation using image warping from sparse data,2025,1,https://doi.org/10.3389/fbuil.2025.1651919
F22,19,https://openalex.org/W4394677430,https://doi.org/10.1007/s11538-024-01281-5,Mathematical Modelling of Parasite Dynamics: A Stochastic Simulation-Based Approach and Parameter Estimation via Modified Sequential-Type Approximate Bayesian Computation,2024,2,https://doi.org/10.1007/s11538-024-01281-5
F22,20,https://openalex.org/W4399150804,https://doi.org/10.1016/j.agrformet.2024.110077,Comparison of two micrometeorological and three enclosure methods for measuring ammonia emission after slurry application in two field experiments,2024,24,https://doi.org/10.1016/j.agrformet.2024.110077
F22,21,https://openalex.org/W4327945465,https://doi.org/10.1016/j.cosrev.2023.100553,"A survey on GANs for computer vision: Recent research, analysis and taxonomy",2023,108,https://doi.org/10.1016/j.cosrev.2023.100553
F22,22,https://openalex.org/W4403094405,https://doi.org/10.1109/tsp.2024.3472068,An Overview of Multi-Object Estimation via Labeled Random Finite Set,2024,23,https://doi.org/10.1109/tsp.2024.3472068
F22,23,https://openalex.org/W4389722577,https://doi.org/10.1126/science.adg2238,Ancient chicken remains reveal the origins of virulence in Marek’s disease virus,2023,37,https://doi.org/10.1126/science.adg2238
F22,24,https://openalex.org/W4381555093,https://doi.org/10.1109/access.2023.3272987,Investigating the Use of Machine Learning Models to Understand the Drugs Permeability Across Placenta,2023,70,https://doi.org/10.1109/access.2023.3272987
F22,25,https://openalex.org/W4251482531,https://doi.org/10.12688/f1000research.52091.2,SARS-CoV-2 and the role of airborne transmission: a systematic review,2021,32,https://doi.org/10.12688/f1000research.52091.2
